Datetime,Open,High,Low,Close,Adj Close,Volume
2024-07-03 06:51:00+00:00,2.0856122970581055,2.0856122970581055,2.0856122970581055,2.0856122970581055,2.0856122970581055,0
2024-07-03 06:52:00+00:00,2.0858640670776367,2.0858640670776367,2.0858640670776367,2.0858640670776367,2.0858640670776367,125
2024-07-03 06:53:00+00:00,2.0856921672821045,2.0856921672821045,2.0856921672821045,2.0856921672821045,2.0856921672821045,2898
2024-07-03 06:54:00+00:00,2.085714817047119,2.085714817047119,2.085714817047119,2.085714817047119,2.085714817047119,0
2024-07-03 06:55:00+00:00,2.085214376449585,2.085214376449585,2.085214376449585,2.085214376449585,2.085214376449585,0
2024-07-03 06:56:00+00:00,2.0849413871765137,2.0849413871765137,2.0849413871765137,2.0849413871765137,2.0849413871765137,11119
2024-07-03 06:59:00+00:00,2.084873914718628,2.084873914718628,2.084873914718628,2.084873914718628,2.084873914718628,0
2024-07-03 07:01:00+00:00,2.085968255996704,2.085968255996704,2.085968255996704,2.085968255996704,2.085968255996704,0
2024-07-03 07:02:00+00:00,2.086043357849121,2.086043357849121,2.086043357849121,2.086043357849121,2.086043357849121,0
2024-07-03 07:03:00+00:00,2.086040735244751,2.086040735244751,2.086040735244751,2.086040735244751,2.086040735244751,522
2024-07-03 07:04:00+00:00,2.085866689682007,2.085866689682007,2.085866689682007,2.085866689682007,2.085866689682007,0
2024-07-03 07:05:00+00:00,2.0858452320098877,2.0858452320098877,2.0858452320098877,2.0858452320098877,2.0858452320098877,0
2024-07-03 07:06:00+00:00,2.0859310626983643,2.0859310626983643,2.0859310626983643,2.0859310626983643,2.0859310626983643,281
2024-07-03 07:07:00+00:00,2.0855824947357178,2.0855824947357178,2.0855824947357178,2.0855824947357178,2.0855824947357178,0
2024-07-03 07:08:00+00:00,2.0856122970581055,2.0856122970581055,2.0856122970581055,2.0856122970581055,2.0856122970581055,0
2024-07-03 07:09:00+00:00,2.0856592655181885,2.0856592655181885,2.0856592655181885,2.0856592655181885,2.0856592655181885,0
2024-07-03 07:11:00+00:00,2.085441827774048,2.085441827774048,2.085441827774048,2.085441827774048,2.085441827774048,0
